X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,DEPARTAMEN,MUNICIPIO,RED,CODIGO_EST,TIPO,SUB_SEC,NIVEL,INSTITUCIO,AMBITO,ZONA_O_BAR,DIRECCION_,HORARO_DE_,HORARIO,No_CAMAS_E,No_CAMAS_O,No_CAMAS_I,No_CAMAS_U,No_CAMAS_1,No_MEDICO_,No_LIC_ENF,No_AUX_ENF,No_MEDIC_1,No_LIC_E_1,No_AUX_E_1,TOTAL_MEDI,TOTAL_LIC_,TOTAL_AUX_,TOTAL_RR_H,OTROS_RRHH,OTROS_RR_1,TOTAL_RR_1,TELEFONO_E,NOMBRE_DIR,CELULAR_RE,POBLAC_PRO,LATITUD,LONGITUD,layer,path,icon_url
-68.11083,-16.48972,VALLE HERMOSO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LA PAZ                        <br>RED: RED - 4 ESTE (N)<br>CODIGO_ESTABLECIMIENTO: 200578<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO:,,,,,"-1","0","-1",,,LA PAZ,LA PAZ,RED - 4 ESTE (N),"200578.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,VALLE HERMOSO,CALLE 4,6 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","3.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","1.0","4.0","2.0","3.0","5.0","2231365",LILIA MERY ARISPE RIVERO,,"62832.0","-16.48972","-68.11083",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.09584,-16.486729,VILLA SALOME,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LA PAZ                        <br>RED: RED - 4 ESTE (N)<br>CODIGO_ESTABLECIMIENTO: 200579<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO:,,,,,"-1","0","-1",,,LA PAZ,LA PAZ,RED - 4 ESTE (N),"200579.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,VILLA SALOME,AVENIDA LA PAZ DE AYACUCHO S/N,6 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","1.0","3.0","2.0","2.0","4.0",S/T,MARIA RIVAS MALDONADO,,"62832.0","-16.486729","-68.09584",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.27829,-16.501955,OCOMISTO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED LOTES Y SERVICIOS<br>CODIGO_ESTABLECIMIENTO: 200581<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMB,,,,,"-1","0","-1",,,LA PAZ,EL ALTO,RED LOTES Y SERVICIOS,"200581.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,ZONA  OCOMISTO DISTRITO 11,AVENIDA OCOMISTO,6 Hrs.,CONTINUO,"0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","1.0","1.0","2.0",S/T,CESAR SANTIAGO ARANDA TICONA,,"62832.0","-16.501955","-68.27829",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.67969,-14.711244,YANAMAYO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: APOLO<br>RED: RED RURAL  2<br>CODIGO_ESTABLECIMIENTO: 200583<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: YANAMAYO<,,,,,"-1","0","-1",,,LA PAZ,APOLO,RED RURAL  2,"200583.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,YANAMAYO,YANAMAYO,24 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,YHOVANGELICA LIPACHO COLQUE,,"62832.0","-14.711244","-68.67969",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.71099,-15.593545,VILLA AROMA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: TEOPONTE<br>RED: RED RURAL  7<br>CODIGO_ESTABLECIMIENTO: 200584<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: VILLA,,,,,"-1","0","-1",,,LA PAZ,TEOPONTE,RED RURAL  7,"200584.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,VILLA AROMA,VILLA AROMA,24 Hrs.,DISCONTINUO,"1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,MARIANELA AYLLON MAMANI,,"62832.0","-15.593545","-67.71099",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.64898,-16.247364,SAN JUAN (LPZ),DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: CORIPATA<br>RED: RED RURAL  8<br>CODIGO_ESTABLECIMIENTO: 200585<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: SAN JU,,,,,"-1","0","-1",,,LA PAZ,CORIPATA,RED RURAL  8,"200585.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,SAN JUAN,SAN JUAN,8 Hrs.,DISCONTINUO,"1.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","1.0","3.0","0.0","0.0","0.0","72053495",NADIR SHIRNEY TITO TITO,,"62832.0","-16.247364","-67.64898",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.23799,-15.915145,PUERTO RICO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LA ASUNTA<br>RED: RED RURAL  8<br>CODIGO_ESTABLECIMIENTO: 200586<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: PUERT,,,,,"-1","0","-1",,,LA PAZ,LA ASUNTA,RED RURAL  8,"200586.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,PUERTO RICO,PUERTO RICO,24 Hrs.,DISCONTINUO,"1.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","3.0","1.0","4.0","0.0","1.0","1.0","71557609",RUBEN QUISPE ALANOCA,,"62832.0","-15.915145","-67.23799",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.85259,-16.245245,VILLA AMACARI,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: SAN PEDRO DE TIQUINA<br>RED: RED RURAL  5<br>CODIGO_ESTABLECIMIENTO: 200587<br>TIPO: C.S. CON INTERNACION<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_,,,,,"-1","0","-1",,,LA PAZ,SAN PEDRO DE TIQUINA,RED RURAL  5,"200587.0",C.S. CON INTERNACION,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,ZONA CENTRAL,POLICARPIO CHIPANA,6 Hrs.,DISCONTINUO,"0.0","0.0","4.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","1.0","1.0","6817098",THANIA QUISPE,,"62832.0","-16.245245","-68.85259",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.2503,-16.507232,FRANZ TAMAYO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED LOTES Y SERVICIOS<br>CODIGO_ESTABLECIMIENTO: 200588<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMB,,,,,"-1","0","-1",,,LA PAZ,EL ALTO,RED LOTES Y SERVICIOS,"200588.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,FRANZ TAMAYO,PASEO EL PRADO S/N,24 Hrs.,CONTINUO,"1.0","0.0","4.0","0.0","0.0","6.0","1.0","5.0","0.0","0.0","0.0","6.0","1.0","5.0","12.0","7.0","6.0","13.0",S/T,MILENKA JUDITH CHAVEZ DURAN,,"62832.0","-16.507232","-68.25030",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.36169,-17.048944,RODEO (LPZ),DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: MALLA<br>RED: RED RURAL 14<br>CODIGO_ESTABLECIMIENTO: 200589<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: RODEO<br>D,,,,,"-1","0","-1",,,LA PAZ,MALLA,RED RURAL 14,"200589.0",PUESTO DE SALUD,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,RODEO,RODEO,24 Hrs.,CONTINUO,"0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","1.0","1.0",S/T,ROSARIO QUISPE QUENALLATA,,"62832.0","-17.048944","-67.36169",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.52754,-16.670113,HUARA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: CAIROMA<br>RED: RED RURAL 14<br>CODIGO_ESTABLECIMIENTO: 200590<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: HUARA<br,,,,,"-1","0","-1",,,LA PAZ,CAIROMA,RED RURAL 14,"200590.0",PUESTO DE SALUD,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,HUARA,S/N,24 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,TATIANA ELVIRA ENRRIQUEZ CHOQUE,,"62832.0","-16.670113","-67.52754",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.61689,-16.379844,MILLIHUAYA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: CORIPATA<br>RED: RED RURAL  8<br>CODIGO_ESTABLECIMIENTO: 200592<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: MILLUH,,,,,"-1","0","-1",,,LA PAZ,CORIPATA,RED RURAL  8,"200592.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,MILLUHUAYA,CARRETERA,6 Hrs.,CONTINUO,"0.0","0.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,RICARDO MAMANI TICONA,,"62832.0","-16.379844","-67.61689",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.66209,-16.280445,TRINIDAD PAMPA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: CORIPATA<br>RED: RED RURAL  8<br>CODIGO_ESTABLECIMIENTO: 200593<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: HUAYCU,,,,,"-1","0","-1",,,LA PAZ,CORIPATA,RED RURAL  8,"200593.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,HUAYCUNI,AV ROMA S/N,6 Hrs.,CONTINUO,"0.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","1.0","3.0","0.0","1.0","1.0","67072924",FRANKLIN ALCON LUNA,,"62832.0","-16.280445","-67.66209",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.13765,-16.49689,SAN ANTONIO DE PADUA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LA PAZ                        <br>RED: RED - 3 NORTE CENTRAL<br>CODIGO_ESTABLECIMIENTO: 200595<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Iglesia<br>NIVEL: 1er NIVEL<br>INSTITUCION: Iglesia Católica<br>AMBITO: U<br>ZONA,,,,,"-1","0","-1",,,LA PAZ,LA PAZ,RED - 3 NORTE CENTRAL,"200595.0",C.S. AMBULATORIO,Iglesia,1er NIVEL,Iglesia Católica,U,ZONA CENTRAL SAN FRANCISCO,CALLE SAGARNAGA ENTRE CALLE MURILLO # 68,6 Hrs.,CONTINUO,"1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","3.0","3.0","22313435",WARA REYNA URQUIZO BUTRON,,"62832.0","-16.49689","-68.13765",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.09879,-16.511755,KUPINI,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LA PAZ                        <br>RED: RED - 4 ESTE (N)<br>CODIGO_ESTABLECIMIENTO: 200597<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO:,,,,,"-1","0","-1",,,LA PAZ,LA PAZ,RED - 4 ESTE (N),"200597.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,KUPINI,CALLE KUPINI,6 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","2.0","1.0","3.0","2252946",MIGUEL ANGEL ALVAREZ LOPEZ,,"62832.0","-16.511755","-68.09879",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.19635,-16.57924,UNIFICADA POTOSI,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED DE SALUD SENKATA<br>CODIGO_ESTABLECIMIENTO: 200600<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBI,,,,,"-1","0","-1",,,LA PAZ,EL ALTO,RED DE SALUD SENKATA,"200600.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,UNIFICADA POTOSI,AV. PISARNIK,12 Hrs.,DISCONTINUO,"0.0","0.0","0.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","1.0","2.0","0.0","4.0","6.0","3.0","3.0","6.0",S/T,JULIO RENATO QUISPE MAMANI,,"62832.0","-16.57924","-68.19635",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.19704,-16.529599,CLINICA JESUS OBRERO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED COREA<br>CODIGO_ESTABLECIMIENTO: 200601<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Iglesia<br>NIVEL: 1er NIVEL<br>INSTITUCION: Iglesia Católica<br>AMBITO: U<br>ZONA_O_BARRIO: SAN,,,,,"-1","0","-1",,,LA PAZ,EL ALTO,RED COREA,"200601.0",C.S. INTEGRAL,Iglesia,1er NIVEL,Iglesia Católica,U,SAN LUIS TASA,AVENIDA COCHABAMBA CALLE 2 #2002,24 Hrs.,CONTINUO,"6.0","2.0","20.0","2.0","2.0","0.0","0.0","0.0","12.0","3.0","7.0","12.0","3.0","7.0","22.0","1.0","23.0","24.0","22833949",ROSEMARY VIRACOCHEA LIMACHI,,"62832.0","-16.529599","-68.19704",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.23613,-16.52447,MERCEDARIO,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED LOTES Y SERVICIOS<br>CODIGO_ESTABLECIMIENTO: 200602<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMB,,,,,"-1","0","-1",,,LA PAZ,EL ALTO,RED LOTES Y SERVICIOS,"200602.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,MERCEDARIO 3,ENRIQUE ZEBALLOS. ESQUINA OVIDIO URIOSTE,12 Hrs.,DISCONTINUO,"0.0","5.0","0.0","0.0","0.0","7.0","0.0","4.0","0.0","0.0","0.0","7.0","0.0","4.0","11.0","3.0","5.0","8.0",S/T,JORGE GUTIERREZ SANCHEZ,,"15988.0","-16.52447","-68.23613",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.31089,-16.529244,KALLUTACA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: LAJA                          <br>RED: RED RURAL  9<br>CODIGO_ESTABLECIMIENTO: 200605<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br,,,,,"-1","0","-1",,,LA PAZ,LAJA,RED RURAL  9,"200605.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,KALLUTACA,CARRETERA A LAJA,24 Hrs.,CONTINUO,"1.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","1.0","2.0","1.0","2.0","5.0","0.0","0.0","0.0",S/T,DAFFNE REYNA FERNANDEZ,,"15988.0","-16.529244","-68.31089",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.26879,-16.917944,MARQUIRIVI,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: COLQUENCHA<br>RED: RED RURAL 13<br>CODIGO_ESTABLECIMIENTO: 200606<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: MARQ,,,,,"-1","0","-1",,,LA PAZ,COLQUENCHA,RED RURAL 13,"200606.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,MARQUIRIVI,CALLE SAN JUAN S/N,24 Hrs.,DISCONTINUO,"1.0","0.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","2.0","5.0","0.0","2.0","2.0","67008213",DANDY FRANZ CANAVIRI CONDORI,,"15988.0","-16.917944","-68.26879",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.51709,-17.021544,ASIRIRI,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: MALLA<br>RED: RED RURAL 14<br>CODIGO_ESTABLECIMIENTO: 200607<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: COMUNIDAD,,,,,"-1","0","-1",,,LA PAZ,MALLA,RED RURAL 14,"200607.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,COMUNIDAD ASIRIRI,COMUNIDAD ASIRIRI,24 Hrs.,CONTINUO,"1.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","5.0","5.0","0.0","0.0","0.0",S/T,VERONICA CORDERO GUERRERO,,"15988.0","-17.021544","-67.51709",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.48259,-17.174845,CHALLOMA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: YACO<br>RED: RED RURAL 14<br>CODIGO_ESTABLECIMIENTO: 200608<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: CHALLOMA<br,,,,,"-1","0","-1",,,LA PAZ,YACO,RED RURAL 14,"200608.0",PUESTO DE SALUD,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,CHALLOMA,COMUNIDAD CHALLOMA,8 Hrs.,CONTINUO,"0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","1.0","1.0",S/T,JHONNY AQUISE FLORES,,"15988.0","-17.174845","-67.48259",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.45419,-17.096244,CHUCAMARCA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: YACO<br>RED: RED RURAL 14<br>CODIGO_ESTABLECIMIENTO: 200609<br>TIPO: PUESTO DE SALUD<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: CHUCAMARCA<,,,,,"-1","0","-1",,,LA PAZ,YACO,RED RURAL 14,"200609.0",PUESTO DE SALUD,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,CHUCAMARCA,S/N,24 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0",S/T,ROSEMARY ACHATA IBAÑEZ,,"15988.0","-17.096244","-67.45419",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.43989,-17.251045,PAMPAJASI,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: YACO<br>RED: RED RURAL 14<br>CODIGO_ESTABLECIMIENTO: 200610<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBITO: R<br>ZONA_O_BARRIO: PAMPAJASI<,,,,,"-1","0","-1",,,LA PAZ,YACO,RED RURAL 14,"200610.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,R,PAMPAJASI,PAMPAJASI,8 Hrs.,CONTINUO,"0.0","0.0","4.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0","2.0","2.0",S/T,JUAN CARLOS ARUQUIPA LARUTA,,"15988.0","-17.251045","-67.43989",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.16478,-16.536887,SANTA ROSA (LPZ-EL ALTO),DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED BOLIVIANO HOLANDES<br>CODIGO_ESTABLECIMIENTO: 200611<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AM,,,,,"-1","0","-1",,,LA PAZ,EL ALTO,RED BOLIVIANO HOLANDES,"200611.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,ZONA SANTA ROSA,CALLE 4,24 Hrs.,DISCONTINUO,"0.0","0.0","3.0","0.0","0.0","6.0","0.0","6.0","0.0","0.0","0.0","6.0","0.0","6.0","12.0","3.0","6.0","9.0","75217223",NANCY COCARICO GUACHALLA,,"15988.0","-16.536887","-68.16478",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-68.17934,-16.624938,VENTILLA,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: EL ALTO                       <br>RED: RED DE SALUD SENKATA<br>CODIGO_ESTABLECIMIENTO: 200612<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público<br>NIVEL: 1er NIVEL<br>INSTITUCION: MINISTERIO DE SALUD Y DEPORTES<br>AMBI,,,,,"-1","0","-1",,,LA PAZ,EL ALTO,RED DE SALUD SENKATA,"200612.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,VENTILLA/UTAMAHUA,SAJAMA,24 Hrs.,DISCONTINUO,"1.0","4.0","8.0","0.0","0.0","3.0","0.0","1.0","4.0","0.0","0.0","7.0","0.0","1.0","8.0","2.0","7.0","9.0",S/T,ADEMAR ERIK VEGA ROJAS,,"10146.0","-16.624938","-68.17934",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
-67.56775,-15.83158,CARANAVI  CNS,DEPARTAMENTO: LA PAZ    <br>MUNICIPIO: CARANAVI<br>RED: RED RURAL  7<br>CODIGO_ESTABLECIMIENTO: 200613<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Seguridad Social (CAJAS)<br>NIVEL: 1er NIVEL<br>INSTITUCION: Caja Nacional de Salud<br>AMBITO: R<br>ZONA_O_BARRIO,,,,,"-1","0","-1",,,LA PAZ,CARANAVI,RED RURAL  7,"200613.0",C.S. AMBULATORIO,Seguridad Social (CAJAS),1er NIVEL,Caja Nacional de Salud,R,CENTRAL,JUAN PABLO II,8 Hrs.,DISCONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","73079042",CARLOS DARIO BALDERRAMA BUEZO,,"10146.0","-15.83158","-67.56775",migra1_1ernivel,D:\SIGDGGH\mapas\migra1_1ernivel.shp,./3.png
